"142","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"104","","Zaki","ADAMU BAPPAH","ADP","None","26","M","FIRST SCHOOL LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE ND","",""
"105","","Zaki","OMAR TATA","APC","None","59","M","PRIMARY SCHOOL LEAVING","",""
"","","","","","","","","CERTIFICATE GENERAL","",""
"","","","","","","","","CERTIFICATE OF EDUCATION","",""
"106","BAUCHI","Zaki","BALA YUSUF","APP","None","36","M","SSCE","",""
"107","","Zaki","DAUDA AYUBA KATAGUM","NNPP","None","32","M","PRIMARY CERTIFICATE SSCE","",""
"","","","","","","","","BS.C, MS.C","",""
"108","","Zaki","SHEHU DAN ABBA","PDP","None","58","M","FSLC G.C.E. DIPLOMA","",""
"","","","MUHAMMED","","","","","","",""
"109","","Zaki","IBRAHIM SAMAILA","PRP","None","33","M","Primary School Leaving Certificate","",""
"","","","","","","","","Senior Secondary Certificate of","",""
"","","","","","","","","Education","",""
"110","","Zaki","AHMED UBALE","SDP","None","46","M","WAEC","",""
"","Bayelsa State","","","","","","","","",""
"182","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"S/N","STATE
CONSTITUENCY","NAME OF CANDIDATE","PARTY","PWD","AGE","GENDER","QUALIFICATION","REMARKS","",""
"1","BAYELSA
Brass/Nembe","OWO DESMOND INODU","A","None","37","M","FSLC SSC","","",""
"2","Brass/Nembe","KALANGO STANLEY","ADC","None","42","M","","","",""
"3","Brass/Nembe","SUNNY GOLI ISRAEL","APC","None","50","M","FSLC SSCE","","",""
"4","Brass/Nembe","ORUAMA PEACE","APM","None","44","F","NECO","","",""
"5","Brass/Nembe","TOUNTOUN SIR-","LP","None","37","M","SSCE","","",""
"","","FREDRICK E.","","","","","","","",""
"6","Brass/Nembe","FOSTER EBIMOBOWEI","NNPP","None","43","M","PRIMARY CERTIFICATE","","",""
"","","","","","","","SSCE","","",""
"7","Brass/Nembe","JACOB FAYENENGIGHA","NRM","None","47","M","FIRST SCHOOL LEAVING","","",""
"","","ISRAEL","","","","","CERTIFICATE SSCE BL","","",""
"8","BAYELSA
Brass/Nembe","EBIKAKE MARIE","PDP","None","64","F","FSLC WASC NATIONAL","","",""
"","","ENENIMIETE","","","","","DIPLOMA","","",""
"9","Brass/Nembe","ISAIAH INODUNIMI","SDP","None","38","M","S.S.C.E","","",""
"10","Brass/Nembe","IWOKURA BEAUTY","ZLP","None","38","F","SENIOR SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"11","Ogbia","OMEKWE SUNDAY","ADC","None","63","M","FSLC WAEC PHd","","",""
"","","OMIEKUMAPAUL","","","","","","","",""
"12","Ogbia","ORUBO EDIGIRISI PAUL","APC","None","59","M","FSLC GCE BACHELOR OF","","",""
"","","","","","","","LAWS, LLB","","",""
"13","Ogbia","URIAH ANYAM","APM","None","32","M","FIRST SCHOOL LEAVING","","",""
"","","FABULOUS","","","","","CERTIFICATE WAEC","","",""
"14","Ogbia","ISAAC EKPARTAZIBA EZE","APP","None","50","M","FSLC SSCE","","",""
"15","BAYELSA Ogbia","OPUBERE MORRIS","LP","None","38","M","FSLC SSCE B.SC","","",""
"","","ELUANATEIN","","","","","","","",""
"16","Ogbia","OPUENE JOSEPH","NNPP","None","35","M","PRIMARY CERTIFICATE","","",""
"","","","","","","","SSCE","","",""
"17","Ogbia","OKOBA  CHURCHILL","NRM","None","39","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SSCE B.SC","","",""
"18","Ogbia","TURNER EBINYO MARVIN","PDP","None","43","M","FSLC SSCE BA","","",""
"19","Ogbia","MAC-ETELI OGUANASI","PRP","None","33","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING","","",""
"","","","","","","","CERTIFICATE WAEC","","",""
"","","","","","","","B.ENGR","","",""
"20","Ogbia","IWORISO-MARKSON","SDP","None","52","M","FSLC WAEC M,SC","","",""
"","","DANIEL AZIBANYENAMI","","","","","","","",""
"21","Ogbia","OKILO OTIO","YPP","None","46","M","FSLC DIPLOMA","","",""
"","","","","","","","BACHELOR’S DEGREE","","",""
"22","BAYELSA Ogbia","ASE BERNARD","ZLP","None","29","M","WASSCE BACHELOR’S","","",""
"","","","","","","","DEGREE","","",""
"23","Sagbama/Ekeremor","ABAM ANGOKUROMO","A","None","37","M","FSLC SSC","","",""
"24","Sagbama/Ekeremor","ALARI GABRIEL BENSON","AA","None","36","M","F.L.S.C WAEC","","",""
"","","","","","","","BACHELOR OF","","",""
"","","","","","","","AGRICULTURE","","",""
"25","Sagbama/Ekeremor","SAPELE FRANK","ADC","None","38","M","","","",""
"26","Sagbama/Ekeremor","BLESS OLOMU MICHAEL","APC","None","43","M","FSLC SSCE B.SC","","",""
"27","Sagbama/Ekeremor","IGO LARRY OYINNUA","APM","None","37","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING","","",""
"","","","","","","","CERTIFICATE NECO","","",""
"","","","","","","","DIPLOMA","","",""
"28","Sagbama/Ekeremor","ANGADIA EMINENT","BP","None","40","M","WAEC","","",""
"","","ENIYEKENIMI","","","","","","","",""
"29","BAYELSA
Sagbama/Ekeremor","OKPORU BOFEDE","LP","None","47","M","FSLC SSCE LLB HONS","","",""
"","","TORUSOU","","","","","","","",""
"30","Sagbama/Ekeremor","ODUBO OKILO","NNPP","None","45","M","PRIMARY CERTIFICATE","","",""
"","","","","","","","SSCE B.A (FRENCH),","","",""
"","","","","","","","PGDE","","",""
"31","Sagbama/Ekeremor","OWOUPELE","NRM","None","45","M","FIRST SCHOOL","","",""
"","","ENEORIEKUMOH","","","","","LEAVING CERTIFICATE","","",""
"32","Sagbama/Ekeremor","AGBEDI YEITIEMONE","PDP","None","62","M","FSLC GCE PhD","","",""
"33","Sagbama/Ekeremor","ETIFA BEKEAKPO","SDP","None","51","M","","","",""
"34","Sagbama/Ekeremor","SAPERE-OBI EBIONDU","YPP","None","35","F","WAEC","","",""
"","","RITA","","","","","","","",""
"35","","Southern Ijaw","LAWRENCE EBIMOBOERE","A","None","60","F","BACHELOR OF","",""
"","","","INGOZI","","","","","SCIENCE (MASS","",""
"","","","","","","","","COMMUNICATION)","",""
"36","BAYELSA","Southern Ijaw","LUCKY  KING GEORGE","AA","None","50","M","F.L.S.C WAEC","",""
"37","","Southern Ijaw","MAXWELL EYILAKEME","ADC","None","32","M","","",""
"38","","Southern Ijaw","OSEKE PREYE INFLUENCE","APC","None","46","M","FSLC WASC B.SC PUB.","",""
"","","","GOODLUCK","","","","","ADMIN","",""
"39","","Southern Ijaw","EWA ALICE","APM","None","55","F","FIRST SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","NECO","",""
"40","","Southern Ijaw","GOVERNOR  KIEN","APP","None","40","M","SSCE","",""
"","","","DONALD","","","","","","",""
"41","","Southern Ijaw","SIKPI EBIPAEPERE","LP","None","40","M","FSLC SSCE B.SC","",""
"42","","Southern Ijaw","ALAYE TAMARAUTARI","NNPP","None","38","M","PRIMARY CERTIFICATE","",""
"","","","THEOPHILUS","","","","","SSCE PHD, MSC, BSc","",""
"","","","","","","","","FIRST SCHOOL LEAVING","",""
"43","BAYELSA","Southern Ijaw","ODODO  JACKSON","NRM","None","47","M","","",""
"","","","","","","","","CERTIFICATE (FLSC) SSCE","",""
"","","","ESINKUMO","","","","","","",""
"","","","","","","","","HND","",""
"44","","Southern Ijaw","AMBAIOWEI RODNEY","PDP","None","49","M","FSLC SSCE MASTERS","",""
"","","","EBIKEBINA","","","","","","",""
"45","","Southern Ijaw","VICTOR OZOGU","SDP","None","42","M","ALUMO CENTRAL","",""
"","","","","","","","","SCHOOL","",""
"","","","","","","","","GSS AMASSOMA BSC","",""
"","","","","","","","","ECONOMICS","",""
"46","","Yenagoa/Kolokuna/","IGIRAN BETTY","A","None","57","F","FSLC SSC","",""
"","","Opokuma","","","","","","","",""
"50","Yenagoa/Kolokuna/","EBURUKU CENSUS ISULA","APP","None","50","M","SSCE","","",""
"","Opokuma","","","","","","","","",""
"51","Yenagoa/Kolokuna/","AWUDU DIOVIETOU","NNPP","None","42","F","PRIMARY CERTIFICATE,","","",""
"","Opokuma","","","","","","SSCE, BSC, MASTERS IN","","",""
"","","","","","","","PUBLIC SECTOR","","",""
"52","Yenagoa/Kolokuna/","JOSIAH-WILSON","NRM","None","49","M","FIRST SCHOOL","","",""
"","Opokuma","MUNENEZIBE","","","","","LEAVING CERTIFICATE,","","",""
"","","","","","","","SSCE","","",""
"53","Yenagoa/Kolokuna/","OBOKU ABONSIZIBE","PDP","None","44","M","NECO, BSC","","",""
"","Opokuma","OFORJI","","","","","","","",""
"54","Yenagoa/Kolokuna/","BINALAYEPA JOSHUA","SDP","None","41","M","FIRST SCHOOL","","",""
"","Opokuma","","","","","","LEAVING CPRT,","","",""
"","","","","","","","WASSLE/NECO LLB, BL","","",""
"55","Yenagoa/Kolokuna/","KARIORU EBITIMI","ZLP","None","51","M","FIRST SCHOOL","","",""
"","Opokuma","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WAEC","","",""
"","Benue State","","","","","","","","",""
"187","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"S/N","STATE","CONSTITUENCY","NAME OF CANDIDATE","PARTY","PWD","AGE","GENDER","QUALIFICATION","REMARKS",""
"1","BENUE","Ado/Ogbadigbo/","IGOCHE CLEMENT,","ADC","None","61","M","FSLC WASC","",""
"","","Okpokwu","OGOH","","","","","","",""
"2","","Ado/Ogbadigbo/","AGBESE PHILIP","APC","None","35","M","PRIMARY SCHOOL","",""
"","","Okpokwu","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE LLB,","",""
"","","","","","","","","LLM,","",""
"","","","","","","","","MBA","",""
"3","","Ado/Ogbadigbo/","UGWU LARRY AKOGWU","APGA","None","33","M","FIRST SCHOOL","",""
"","","Okpokwu","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","WASSCE","",""
"4","","Ado/Ogbadigbo/","OTOBO RAPHAEL ODOH","LP","None","54","M","FSLC SSCE B. Sc","",""
"","","Okpokwu","","","","","","","",""
"5","","Ado/Ogbadigbo/","ONAH IDOKO","NNPP","None","51","M","PRIMARY LEAVING","",""
"","","Okpokwu","ALEXANDER","","","","","CERTIFICATE SSCE BSC","",""
"6","","Ado/Ogbadigbo/","OGWUCHE AIDA NATH","PDP","None","34","F","FSLC NECO","",""
"","","Okpokwu","","","","","","","",""
"7","","Ado/Ogbadigbo/","OKETA ALEXANDER","SDP","None","40","M","FLSC SSCE LLB","",""
"","","Okpokwu","","","","","","","",""
"","","Okpokwu","","","","","","","",""
"7","","Ado/Ogbadigbo/","OKETA ALEXANDER","SDP","None","40","M","FLSC SSCE LLB","",""
"","","Okpokwu","","","","","","","",""
"8","BENUE","Ado/Ogbadigbo/","ODEH SAMUEL","ZLP","None","33","M","SSCE","",""
"","","Okpokwu","","","","","","","",""
"9","","Apa/Agatu","SALE JOSHUA","ADC","None","51","M","","",""
"10","","Apa/Agatu","SAMUEL ODAGBOYI","APC","None","51","M","PRIMARY SCHOOL","",""
"","","","GODDAY","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","WASC B.SC","",""
"11","","Apa/Agatu","ISIMA JEFFREY.O.","APGA","None","52","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE GENERAL","",""
"","","","","","","","","CERTIFICATE OF","",""
"","","","","","","","","EDUCATION","",""
"12","","Apa/Agatu","EJEH MELVIN JAMES","LP","None","40","M","FSLC SSCE","",""
"13","","Apa/Agatu","DANJUMA SOLOMON","NNPP","None","42","M","PRIMARY LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"14","","Apa/Agatu","OJEMA OJOTU","PDP","None","39","M","FSLC NECO B.Sc","",""
"15","BENUE","Apa/Agatu","OINU AUDU YAKUBU","PRP","None","55","M","FSLC WASSC","",""
"16","","Apa/Agatu","OCHE OLOCHE SAMSON","SDP","None","40","M","FSLC SSCE LLB","",""
"17","","Apa/Agatu","EBIYE SOLOMON","ZLP","None","32","M","WASSC B. Sc.","",""
"","","","OCHOLA","","","","","","",""
"18","","Buruku","IMBORIVUNGU TSAR","ADC","None","50","F","","",""
"19","","Buruku","IYORTYOM SEKAV DZUA","APC","None","58","M","PRIMARY SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","GCE O LEVEL","",""
"20","","Buruku","KOHOL  CHRISTOPHER","APGA","None","34","M","FIRST SCHOOL","",""
"","","","BEMDOO","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WASSCE","",""
"","","","","","","","","BACHELOR OF","",""
"","","","","","","","","RELIGIOUS","",""
"21","","Buruku","SOKPO KPAM JIMIN","LP","None","43","M","FSLC SSCE B.ENG","",""
"22","BENUE","Buruku","TYOSAR HENRY ORKUMA","NNPP","None","51","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SSCE PGD","",""
"23","","Buruku","AGBA TERKAA","PDP","None","62","M","FSLC WASC","",""
"24","","Buruku","ADI KENNETH MSON","PRP","None","45","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SENIOR","",""
"","","","","","","","","SECONDARY SCHOOL","",""
"25","","Buruku","ADDINGI NGUNAN","SDP","None","50","F","WAEC M.A","",""
"26","","Buruku","ANGULU SUNDAY","ZLP","None","50","M","SSCE B. Sc.","",""
"","","","EDWARD","","","","","","",""
"27","","Gboko/Tarka","BEM SEWUESE","ADC","None","33","F","","",""
"28","","Gboko/Tarka","AYAMIYO EMMANUELLA","ADP","None","34","F","FLSC SSCE","",""
"","","","DOOFAN","","","","","","",""
"29","BENUE","Gboko/Tarka","AKUME REGINA","APC","None","67","F","PRIMARY SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","WASC B.SC","",""
"30","","Gboko/Tarka","VIHISHIMA KELVIN","LP","None","42","M","FSLC SSCE","",""
"","","","SESUGH","","","","","","",""
"31","","Gboko/Tarka","NYOR BENEDICT","NNPP","None","43","M","FIRST SCHOOL","",""
"","","","CHIATER","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","BACHELOR OF ARTS","",""
"","","","","","","","","DEGREE","",""
"32","","Gboko/Tarka","ORGEM VERSHIMA","NRM","None","35","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","(FLSC)2007","",""
"","","","","","","","","WAEC","",""
"33","","Gboko/Tarka","DYEGH JOHN","PDP","None","59","M","GCE M.A., PhD.","",""
"34","","Gboko/Tarka","ZAGWA AONDONA","SDP","None","39","M","FSLC NECO","",""
"","","","SIMEON","","","","","","",""
"35","","Guma/Makurdi","TARKIGHIR DICKSON","APC","None","53","M","PRIMARY SCHOOL","",""
"","","","DOMINIC","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE B.SC,","",""
"","","","","","","","","MBA,","",""
"36","BENUE","Guma/Makurdi","TYOAKAA AONDOSUWE","APGA","None","49","M","FIRST SCHOOL","",""
"","","","SIMON","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WASSCE","",""
"","","","","","","","","/ GCE","",""
"","","","","","","","","B.Sc (Hons) POLITICAL","",""
"37","","Guma/Makurdi","AGBER NATER JERRY","LP","None","34","M","FSLC SSCE","",""
"38","","Guma/Makurdi","TERSHAKU ALIYU","NNPP","None","55","M","PRIMARY LEAVING","",""
"","","","","","","","","SCHOOL CERTIFICATE","",""
"","","","","","","","","SSCE","",""
"39","","Guma/Makurdi","AKULA FRANK","NRM","None","36","M","FIRST SCHOOL","",""
"","","","IORHEMEN","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE (FLSC)","",""
"","","","","","","","","WAEC,","",""
"","","","","","","","","GCE B.SC","",""
"40","","Guma/Makurdi","MZONDU BEM","PDP","None","42","M","FSLC SSCE B.A","",""
"","","","BENJAMIN","","","","","","",""
"41","Guma/Makurdi","TORKPANDE ATAKPA","PRP","None","29","M","ARMY CHILDREN","","",""
"","","GABRIEL","","","","","SCHOOL","","",""
"","","","","","","","NORTHBANK G.S.S","","",""
"","","","","","","","AGBASHI","","",""
"","","","","","","","BENUE STATE","","",""
"","","","","","","","UNIVERSITY","","",""
"42","Guma/Makurdi","UCHIN CLETUS","SDP","None","41","M","B.A","","",""
"","","IORWASHIMA","","","","","","","",""
"","","","","","","","","UNIVERSITY","",""
"42","","Guma/Makurdi","UCHIN CLETUS","SDP","None","41","M","B.A","",""
"","","","IORWASHIMA","","","","","","",""
"43","BENUE","Guma/Makurdi","CHINYAM CLEMENT","ZLP","None","41","M","NECO B. Sc.","",""
"","","","TERLUMUN","","","","","","",""
"44","","Gwer East/Gwer West","KYOKWAGH DANIEL","ADP","None","27","M","FLSC SSCE","",""
"","","","ALUOR","","","","","","",""
"45","","Gwer East/Gwer West","NONGO TERHEMBA","APC","None","62","M","PRIMARY SCHOOL","",""
"","","","DAVID","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WASC","",""
"","","","","","","","","B,ENGINEERING","",""
"46","","Gwer East/Gwer West","AERNYI BENJAMIN","LP","None","45","M","FSLC SSCE B. Sc","",""
"","","","TERSEN","","","","","","",""
"47","","Gwer East/Gwer West","UPAV TERKURA","NNPP","None","45","M","PRIMARY LEAVING","",""
"","","","MATTHEW","","","","","CERTIFICATE SSCE BSC","",""
"","","","","","","","","DEGREE","",""
"48","","Gwer East/Gwer West","UKAA IGBALUMUN","PDP","None","40","M","FSLC NECO B.Sc","",""
"","","","EMMANUEL","","","","","","",""
"49","","Gwer East/Gwer West","WAKU JINGI ANGELA","PRP","None","46","F","KUSAKI NUR/PRI SCH.","",""
"","","","","","","","","GBOKO","",""
"","","","","","","","","DIVINE LOVE GIRL COL","",""
"","","","","","","","","KALA/GSS TSAE","",""
"","","","","","","","","DEGREE","",""
"53","","Katsina-Ala/Ukum/","WOMBO SOLOMON","APC","None","57","M","PRIMARY SCHOOL","",""
"","","Logo","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE GCE O","",""
"","","","","","","","","LEVEL","",""
"","","","","","","","","B.SC","",""
"54","","Katsina-Ala/Ukum/","DENEN AKAA PRICILLA","LP","None","62","F","FSLC SSCE MBBS/","",""
"","","Logo","","","","","","","",""
"55","","Katsina-Ala/Ukum/","AZEGETOR PHELYX TER","NNPP","None","43","M","FIRST SCHOOL","",""
"","","Logo","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SSCE","",""
"56","","Katsina-Ala/Ukum/","GBANDE IORKYAAN","PDP","None","50","M","FSLC GCE B.AGRIC,","",""
"","","Logo","RICHARD","","","","","PGDM,","",""
"","","","","","","","","PHD","",""
"57","BENUE","Katsina-Ala/Ukum/","MZAGA MATHIAS","PRP","None","30","M","DONGA LGEA SAANDO","",""
"","","Logo","","","","","","PRIMARY SCHOOL","",""
"","","","","","","","","SHOVIHKAH COMP SEC","",""
"58","","Katsina-Ala/Ukum/","ATOZA KUMA IHINDAN","SDP","None","36","M","WAEC MBA","",""
"","","Logo","","","","","","","",""
"59","","Konshisha/Vandeikya","VAATIA FINNIAN","ADP","None","61","M","FLSC SSCE BSC","",""
"","","","TERLUMUN","","","","","","",""
"60","","Konshisha/Vandeikya","IKPACHER SESOO","APC","None","40","M","PRIMARY SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","B,ENGINEERING","",""
"61","","Konshisha/Vandeikya","UKOR  AYEM PAUL","APGA","None","38","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","WASSCE","",""
"62","","Konshisha/Vandeikya","GYUSE GEMANEN","LP","None","39","M","FSLC GCE B.A","",""
"63","","Konshisha/Vandeikya","JIMIN PRINCE SIMEON","NNPP","None","26","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SSCE BSC","",""
"64","BENUE","Konshisha/Vandeikya","AYONGUL  EMMANUEL","NRM","None","35","M","SSCE","",""
"","","","IGYO","","","","","","",""
"65","","Konshisha/Vandeikya","ATOROUGH JULIUS","PDP","None","53","M","FSLC GCE B.Sc/MBA","",""
"","","","AONDONA","","","","","","",""
"66","","Konshisha/Vandeikya","DZAPINE STEPHEN","SDP","None","41","M","WAEC MSC","",""
"67","","Kwande/Ushongo","SHAAKAA VICTOR","AA","None","49","M","F.L.S.C WAEC DIPLOMA","",""
"","","","TERHEMBA","","","","","&","",""
"","","","","","","","","DEGREE","",""
"68","","Kwande/Ushongo","JONATHAN ICHAVER","ADC","None","47","F","","",""
"69","","Kwande/Ushongo","ALUNAH TERVER","ADP","None","60","M","","",""
"","","","MOSESE","","","","","","",""
"70","","Kwande/Ushongo","UGBOR TERSEER","APC","None","41","M","PRIMARY SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SSCE B.SC","",""
"71","BENUE","Kwande/Ushongo","ORDAMS  BERNARD","APGA","None","57","M","FIRST SCHOOL","",""
"","","","IORTAVER","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WASSCE","",""
"79","Oju/Obi","OCHI KINGSLEY,","ADC","None","31","M","FIRST SCHOOL","","",""
"","","ADIARHU","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASC","","",""
"80","Oju/Obi","OGEWU DAVID","APC","None","36","M","PRIMARY SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SSCE","","",""
"81","Oju/Obi","OCHI ISAACS OKWORI","APGA","None","40","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING","","",""
"","","","","","","","CERTIFICATE WASSCE","","",""
"","","","","","","","B.Sc,","","",""
"","","","","","","","M.Sc, Phd","","",""
"82","Oju/Obi","OCHELLE ADIMA SAMUEL","LP","None","47","M","FSLC SSCE B. Sc","","",""
"83","Oju/Obi","0GWOCHI ISAAC ODE","NNPP","None","42","M","PRIMARY LEAVING","","",""
"","","","","","","","CERTIFICATE SSCE BSC","","",""
"84","Oju/Obi","ADIKPE ARUBI FELIX","NRM","None","37","M","FSLC NECO","","",""
"83","","Oju/Obi","0GWOCHI ISAAC ODE","NNPP","None","42","M","PRIMARY LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE BSC","",""
